"3/20/20 4:59 AM;""Coronavirus: Join our Facebook group"";""https://feeds.feedblitz.com/~/620088806/0/usatoday-newstopstories~Coronavirus-Join-our-Facebook-group/"""
"4/2/20 6:14 AM;""Keep your medicine cabinet stocked with these things during the coronavirus outbreak"";""https://feeds.feedblitz.com/~/620681640/0/usatoday-newstopstories~Keep-your-medicine-cabinet-stocked-with-these-things-during-the-coronavirus-outbreak/"""
"3/31/20 9:59 AM;""Coronavirus Chronicles: Lyft driver has close call with COVID-19"";""https://feeds.feedblitz.com/~/620598058/0/usatoday-newstopstories~Coronavirus-Chronicles-Lyft-driver-has-close-call-with-COVID/"""
"3/26/20 4:17 PM;""Tracking the coronavirus outbreak"";""https://feeds.feedblitz.com/~/619656086/0/usatoday-newstopstories~Tracking-the-coronavirus-outbreak/"""
"4/10/20 3:11 PM;""A bridge between life and death: Most COVID-19 patients put on ventilators will not survive"";""https://feeds.feedblitz.com/~/621080440/0/usatoday-newstopstories~A-bridge-between-life-and-death-Most-COVID-patients-put-on-ventilators-will-not-survive/"""
"4/9/20 1:50 PM;""Angelina Jolie urges outreach to vulnerable children amid coronavirus pandemic"";""https://feeds.feedblitz.com/~/621164232/0/usatoday-newstopstories~Angelina-Jolie-urges-outreach-to-vulnerable-children-amid-coronavirus-pandemic/"""
"4/9/20 1:51 PM;""'Chrisley Knows Best' star Todd Chrisley hospitalized for days after COVID-19 diagnosis"";""https://feeds.feedblitz.com/~/621169156/0/usatoday-newstopstories~Chrisley-Knows-Best-star-Todd-Chrisley-hospitalized-for-days-after-COVID-diagnosis/"""
"3/16/20 5:47 AM;""CORONAVIRUS AND SPORTS"";""https://feeds.feedblitz.com/~/619833070/0/usatoday-newstopstories~CORONAVIRUS-AND-SPORTS/"""
"Published;""Title"";""Link"""
"4/10/20 1:43 PM;""Coronavirus: 'Herculean effort' to provide NHS protective gear"";""https://www.bbc.co.uk/news/uk-52248423"""
"4/10/20 6:20 PM;""Coronavirus: Covid-19 outbreak 'levelling off in US'"";""https://www.bbc.co.uk/news/world-us-canada-52249963"""
"4/10/20 5:03 PM;""Coronavirus lockdown: How can we lift restrictions?"";""https://www.bbc.co.uk/news/health-52183295"""
